Episode,avg length,reward
6140,15,-107.58313250670412
6160,16,-107.46383320913057
6180,17,-107.40843784799242
6200,18,-107.8602266522925
6220,17,-107.67839068248199
6240,15,-107.0092596154399
6260,18,-107.6294623284734
6280,17,-107.55459891037985
6300,15,-107.2020331430678
6320,17,-108.1539377869603
6340,17,-107.78175371805503
6360,18,-107.91958178520524
6380,17,-107.79681469597699
6400,16,-107.7109958405749
6420,15,-107.23093145371595
6440,17,-107.57413306966514
6460,16,-108.07082311416157
6480,17,-107.63018733385226
6500,17,-107.84096781908468
6520,18,-107.7217736396778
6540,17,-107.65727752830382
6560,18,-107.83392402080048
6580,17,-107.47486591553147
6600,16,-107.84729826040515
6620,17,-107.95809058878936
6640,17,-107.57573317826112
6660,14,-107.45980045810276
6680,18,-108.13574410401148
6700,17,-108.0592293664698
6720,16,-107.26800050867705
6740,17,-107.85415076205443
6760,17,-107.98363309114136
6780,16,-107.69919922300944
6800,16,-107.55915158826909
6820,17,-107.6763130381074
6840,17,-107.68730553715866
6860,19,-108.10383899435513
6880,15,-107.51312726134486
6900,16,-107.97663448421422
6920,15,-107.88232595380214
6940,16,-107.56462194495104
6960,17,-107.56822418966946
6980,15,-107.24964995492428
7000,19,-107.66476184326557
7020,17,-107.48169636819128
7040,18,-107.99469466237178
7060,17,-107.43961305578087
7080,16,-107.69488120163848
7100,16,-107.66746871110907
7120,18,-107.78892933450634
7140,16,-107.93497729523821
7160,17,-107.77779672167716
7180,17,-107.63951166578738
7200,16,-107.30399000058196
7220,16,-107.69078034806617
7240,18,-107.7761118292121
7260,18,-108.22056888548904
7280,14,-106.97276387899123
7300,17,-107.74838906787741
7320,17,-107.5417992521607
7340,18,-108.03429271444895
7360,17,-107.64014007318751
7380,18,-107.79670121467908
7400,17,-107.89195645977672
7420,18,-107.86436180088171
7440,17,-107.6615946590886
7460,15,-107.53476140726927
7480,16,-108.07844049187952
7500,17,-107.53684960676796
7520,17,-107.52484555486414
7540,17,-107.58573869856866
7560,17,-107.7204912175062
7580,16,-107.58546144257741
7600,16,-107.97914730804519
7620,17,-107.63805966023835
7640,17,-107.4619851802302
7660,17,-107.80896116737372
7680,18,-107.64514196291438
7700,15,-107.34469640660632
7720,14,-108.28412318963555
7740,17,-107.81048890452648
7760,17,-107.6321893973831
7780,17,-107.94131594326866
7800,16,-107.64970421982721
7820,18,-107.7286814306606
7840,17,-107.72498863650125
7860,16,-107.54388760914492
7880,17,-107.99754405469878
7900,17,-107.6387043233561
7920,18,-108.12541045975406
7940,16,-107.86552501718029
7960,18,-108.10065438283695
7980,16,-107.2698659856676
8000,17,-107.7333051630773
8020,15,-107.74362704745093
8040,14,-107.56577125402387
8060,16,-107.82406001047079
8080,16,-107.66520925013442
8100,17,-108.09164652007799
8120,17,-107.73054132743118
8140,18,-108.12419815958239
8160,18,-107.96945756088124
8180,16,-107.6550663744443
8200,17,-108.05914508492246
8220,17,-107.68137059071599
8240,17,-108.20637427140814
8260,16,-107.95885107311298
8280,18,-107.70615405542628
8300,16,-107.51442241200353
8320,18,-107.85083981391233
8340,16,-108.0140239408524
8360,16,-107.12391022741762
8380,18,-107.56562074896222
8400,14,-107.81747265919307
8420,18,-108.10972479190495
8440,18,-107.76940228609085
8460,17,-107.52618689028097
8480,16,-108.21622932157489
8500,15,-108.00483043761824
8520,16,-107.3204998832819
8540,17,-108.11429408757719
8560,17,-107.79764771938085
8580,17,-107.62906051220587
8600,17,-108.01118179267719
8620,14,-107.29527691320475
8640,17,-107.2664161817701
8660,16,-107.67392914341085
8680,16,-107.685260932387
8700,16,-107.39540673828472
8720,15,-107.95192601846796
8740,17,-107.80209622915677
8760,17,-107.80873474382
8780,15,-107.39691072980368
8800,18,-107.90285732733312
8820,17,-107.41942745779485
8840,17,-107.74151468965695
8860,16,-107.80302792375383
8880,16,-107.19981331703954
8900,17,-107.98153530307317
8920,17,-107.80135171474228
8940,16,-107.29482779799719
8960,16,-107.92870710281359
8980,16,-107.33664859903782
9000,17,-107.82351974368558
9020,16,-107.46147406009777
9040,17,-107.21984017868826
9060,17,-107.6569399084949
9080,17,-107.77315436329306
9100,17,-107.92198982321868
9120,18,-107.63752832675308
9140,15,-107.72631102570526
9160,19,-107.76040180686297
9180,14,-107.71469120959352
9200,17,-107.38058373241465
9220,16,-107.8879732700095
9240,17,-107.56610420213458
9260,18,-107.64916254845949
9280,17,-108.07361227443826
9300,18,-107.69935050575612
9320,16,-107.48499745854274
9340,18,-107.80183431260045
9360,17,-107.82459134062643
9380,18,-107.8987909536113
9400,17,-107.37596338161129
9420,14,-107.29333603574248
9440,16,-107.8769718965976
9460,17,-107.5816107603903
9480,17,-107.9059902170945
9500,17,-107.96265398263647
9520,17,-107.34671051210928
9540,18,-107.59395260199726
9560,16,-107.69619559271678
9580,16,-107.44020594691446
9600,16,-107.49509900953255
9620,16,-107.79244673432433
9640,18,-108.14498312131438
9660,17,-107.8766757414342
9680,17,-107.57446523177673
9700,17,-107.97409149502853
9720,17,-107.5808430882831
9740,17,-107.33375857267421
9760,18,-107.86412841024833
9780,17,-107.67584764498675
9800,16,-107.77504745018749
9820,16,-107.50948244933188
9840,15,-107.15878181317528
9860,17,-107.46661779915203
9880,16,-107.69771376634635
9900,17,-107.60138487383338
9920,15,-107.3137395206129
9940,17,-107.63198123568384
9960,16,-107.82858817202093
9980,14,-107.63318679864032
10000,15,-107.44308193611577
